StationCode,LongName,Number,Type,OperatingCompany,Destination,PlannedDepartureTime,Delay
RTA,Rotterdam Alexander,4088,Sprinter,NS,GDG,2016-12-06T23:35:00Z,PT0S
RTA,Rotterdam Alexander,4088,Sprinter,NS,GDG,2016-12-06T23:35:00Z,PT0S
NDB,Naarden-Bussum,4988,Sprinter,NS,LLS,2016-12-06T23:33:00Z,PT2M40S
NDB,Naarden-Bussum,4988,Sprinter,NS,LLS,2016-12-06T23:33:00Z,PT2M40S
HDG,Hurdegaryp,37481,Stoptrein,Arriva,GN,2016-12-06T23:34:00Z,PT4M42S
HDG,Hurdegaryp,37481,Stoptrein,Arriva,GN,2016-12-06T23:34:00Z,PT4M42S
NDB,Naarden-Bussum,4988,Sprinter,NS,LLS,2016-12-06T23:33:00Z,PT2M40S
NDB,Naarden-Bussum,4988,Sprinter,NS,LLS,2016-12-06T23:33:00Z,PT2M40S
STZ,Soest Zuid,5586,Sprinter,NS,UT,2016-12-06T23:34:00Z,PT0S
STZ,Soest Zuid,5586,Sprinter,NS,UT,2016-12-06T23:34:00Z,PT0S
SRN,Susteren,6894,Sprinter,NS,RM,2016-12-06T23:33:00Z,PT2M1S
SRN,Susteren,6894,Sprinter,NS,RM,2016-12-06T23:33:00Z,PT2M1S
SRN,Susteren,6894,Sprinter,NS,RM,2016-12-06T23:33:00Z,PT2M1S
SRN,Susteren,6894,Sprinter,NS,RM,2016-12-06T23:33:00Z,PT2M1S
WP,Weesp,4391,Sprinter,NS,LLS,2016-12-06T23:41:00Z,PT0S
WP,Weesp,4391,Sprinter,NS,LLS,2016-12-06T23:41:00Z,PT0S
ASS,Amsterdam Sloterdijk,12684,Intercity,NS,GV,2016-12-06T23:34:00Z,PT1M13S
ASS,Amsterdam Sloterdijk,12684,Intercity,NS,GV,2016-12-06T23:34:00Z,PT1M13S
LTN,Lunteren,31376,Stoptrein,Valleilijn,AMF,2016-12-06T23:36:00Z,PT55S
LTN,Lunteren,31376,Stoptrein,Valleilijn,AMF,2016-12-06T23:36:00Z,PT55S
LTN,Lunteren,31376,Stoptrein,Valleilijn,AMF,2016-12-06T23:36:00Z,PT55S
LTN,Lunteren,31376,Stoptrein,Valleilijn,AMF,2016-12-06T23:36:00Z,PT55S
ASS,Amsterdam Sloterdijk,12684,Intercity,NS,GV,2016-12-06T23:34:00Z,PT1M13S
ASS,Amsterdam Sloterdijk,12684,Intercity,NS,GV,2016-12-06T23:34:00Z,PT1M13S
SDM,Schiedam Centrum,12680,Intercity,NS,RSD,2016-12-06T23:33:00Z,PT2M45S
SDM,Schiedam Centrum,12680,Intercity,NS,RSD,2016-12-06T23:33:00Z,PT2M45S
SD,Soestdijk,5589,Sprinter,NS,BRN,2016-12-06T23:32:00Z,PT2M36S
SD,Soestdijk,5589,Sprinter,NS,BRN,2016-12-06T23:32:00Z,PT2M36S
PMO,Purmerend Overwhere,1584,Intercity,NS,HN,2016-12-06T23:37:00Z,PT0S
PMO,Purmerend Overwhere,1584,Intercity,NS,HN,2016-12-06T23:37:00Z,PT0S
DT,Delft,1401,Nachtnettrein,NS,RTD,2016-12-07T00:46:00Z,PT0S
DT,Delft,1401,Nachtnettrein,NS,RTD,2016-12-07T00:46:00Z,PT0S
GNN,Groningen Noord,37798,Stoptrein,Arriva,GN,2016-12-07T00:46:00Z,PT0S
GNN,Groningen Noord,37798,Stoptrein,Arriva,GN,2016-12-07T00:46:00Z,PT0S
BHDV,Boven-Hardinxveld,36790,Stoptrein,Arriva,DDR,2016-12-07T00:46:00Z,PT0S
BHDV,Boven-Hardinxveld,36790,Stoptrein,Arriva,DDR,2016-12-07T00:46:00Z,PT0S
EHS,Eindhoven Strijp-S,9689,Sprinter,NS,EHV,2016-12-06T23:34:00Z,PT2M1S
EHS,Eindhoven Strijp-S,9689,Sprinter,NS,EHV,2016-12-06T23:34:00Z,PT2M1S
EHS,Eindhoven Strijp-S,9689,Sprinter,NS,EHV,2016-12-06T23:34:00Z,PT2M1S
EHS,Eindhoven Strijp-S,9689,Sprinter,NS,EHV,2016-12-06T23:34:00Z,PT2M1S
GD,Gouda,9884,Sprinter,NS,GVC,2016-12-06T23:39:00Z,PT0S
GD,Gouda,9884,Sprinter,NS,GVC,2016-12-06T23:39:00Z,PT0S
HTN,Houten,16086,Sprinter,NS,UT,2016-12-06T23:39:00Z,PT0S
HTN,Houten,16086,Sprinter,NS,UT,2016-12-06T23:39:00Z,PT0S
UTO,Utrecht Overvecht,5788,Sprinter,NS,NDB,2016-12-06T23:29:00Z,PT7M5S
UTO,Utrecht Overvecht,5788,Sprinter,NS,NDB,2016-12-06T23:29:00Z,PT7M5S
LEDN,Leiden Centraal,6380,Sprinter,NS,HLM,2016-12-06T23:40:00Z,PT0S
LEDN,Leiden Centraal,6380,Sprinter,NS,HLM,2016-12-06T23:40:00Z,PT0S
UTO,Utrecht Overvecht,5788,Sprinter,NS,NDB,2016-12-06T23:29:00Z,PT7M5S
UTO,Utrecht Overvecht,5788,Sprinter,NS,NDB,2016-12-06T23:29:00Z,PT7M5S
ALM,Almere Centrum,4386,Sprinter,NS,HFD,2016-12-06T23:35:00Z,PT3M12S
ALM,Almere Centrum,4386,Sprinter,NS,HFD,2016-12-06T23:35:00Z,PT3M12S
ALMM,Almere Muziekwijk,4386,Sprinter,NS,HFD,2016-12-06T23:38:00Z,PT2M58S
ALMM,Almere Muziekwijk,4386,Sprinter,NS,HFD,2016-12-06T23:38:00Z,PT2M58S
ALM,Almere Centrum,4386,Sprinter,NS,HFD,2016-12-06T23:35:00Z,PT3M12S
ALM,Almere Centrum,4386,Sprinter,NS,HFD,2016-12-06T23:35:00Z,PT3M12S
AMPO,Almere Poort,4689,Sprinter,NS,LLS,2016-12-06T23:35:00Z,PT0S
AMPO,Almere Poort,4689,Sprinter,NS,LLS,2016-12-06T23:35:00Z,PT0S
CO,Coevorden,8096,Stoptrein,Arriva,ZL,2016-12-06T23:37:00Z,PT1M5S
CO,Coevorden,8096,Stoptrein,Arriva,ZL,2016-12-06T23:37:00Z,PT1M5S
NDB,Naarden-Bussum,5789,Sprinter,NS,UT,2016-12-06T23:36:00Z,PT0S
NDB,Naarden-Bussum,5789,Sprinter,NS,UT,2016-12-06T23:36:00Z,PT0S
TBR,Tilburg Reeshof,13690,Sprinter,NS,HT,2016-12-06T23:35:00Z,PT1M11S
TBR,Tilburg Reeshof,13690,Sprinter,NS,HT,2016-12-06T23:35:00Z,PT1M11S
TBR,Tilburg Reeshof,13690,Sprinter,NS,HT,2016-12-06T23:35:00Z,PT1M11S
TBR,Tilburg Reeshof,13690,Sprinter,NS,HT,2016-12-06T23:35:00Z,PT1M11S
SWD,Sauwerd,37794,Stoptrein,Arriva,GN,2016-12-06T23:36:00Z,PT0S
SWD,Sauwerd,37794,Stoptrein,Arriva,GN,2016-12-06T23:36:00Z,PT0S
GVM,Den Haag Mariahoeve,5782,Sprinter,NS,GVC,2016-12-06T23:37:00Z,PT0S
GVM,Den Haag Mariahoeve,5782,Sprinter,NS,GVC,2016-12-06T23:37:00Z,PT0S
AMRI,Almelo de Riet,7983,Sprinter,NS,ES,2016-12-06T23:33:00Z,PT2M59S
AMRI,Almelo de Riet,7983,Sprinter,NS,ES,2016-12-06T23:33:00Z,PT2M59S
PMR,Purmerend,1593,Intercity,NS,ASD,2016-12-06T23:34:00Z,PT3M37S
PMR,Purmerend,1593,Intercity,NS,ASD,2016-12-06T23:34:00Z,PT3M37S
ZWD,Zwijndrecht,15191,Sprinter,NS,DDR,2016-12-06T23:36:00Z,PT0S
ZWD,Zwijndrecht,15191,Sprinter,NS,DDR,2016-12-06T23:36:00Z,PT0S
ASA,Amsterdam Amstel,7493,Sprinter,NS,UT,2016-12-06T23:37:00Z,PT0S
ASA,Amsterdam Amstel,7493,Sprinter,NS,UT,2016-12-06T23:37:00Z,PT0S
DRH,Driehuis,14893,Sprinter,NS,UTG,2016-12-06T23:35:00Z,PT0S
DRH,Driehuis,14893,Sprinter,NS,UTG,2016-12-06T23:35:00Z,PT0S
MSS,Maassluis,4195,Sprinter,NS,RTD,2016-12-06T23:36:00Z,PT0S
MSS,Maassluis,4195,Sprinter,NS,RTD,2016-12-06T23:36:00Z,PT0S
GNN,Groningen Noord,37681,Stoptrein,Arriva,RD,2016-12-06T23:33:00Z,PT3M4S
GNN,Groningen Noord,37681,Stoptrein,Arriva,RD,2016-12-06T23:33:00Z,PT3M4S
HB,Hoensbroek,6981,Sprinter,NS,HRL,2016-12-06T23:36:00Z,PT2M24S
HB,Hoensbroek,6981,Sprinter,NS,HRL,2016-12-06T23:36:00Z,PT2M24S
HT,'s-Hertogenbosch,889,Intercity,NS,EHV,2016-12-06T23:37:00Z,PT1M52S
HT,'s-Hertogenbosch,889,Intercity,NS,EHV,2016-12-06T23:37:00Z,PT1M52S
HTO,'s-Hertogenbosch Oost,4489,Sprinter,NS,EHV,2016-12-06T23:30:00Z,PT2M54S
HTO,'s-Hertogenbosch Oost,4489,Sprinter,NS,EHV,2016-12-06T23:30:00Z,PT2M54S
BRN,Baarn,5889,Sprinter,NS,AMF,2016-12-06T23:38:00Z,PT0S
BRN,Baarn,5889,Sprinter,NS,AMF,2016-12-06T23:38:00Z,PT0S
HTN,Houten,16091,Sprinter,NS,HT,2016-12-06T23:39:00Z,PT0S
HTN,Houten,16091,Sprinter,NS,HT,2016-12-06T23:39:00Z,PT0S
BSMZ,Bussum Zuid,5886,Sprinter,NS,ASD,2016-12-06T23:37:00Z,PT43S
BSMZ,Bussum Zuid,5886,Sprinter,NS,ASD,2016-12-06T23:37:00Z,PT43S
VDL,Voerendaal,32087,Stoptrein,Veolia,HRL,2016-12-06T23:33:00Z,PT3M4S
VDL,Voerendaal,32087,Stoptrein,Veolia,HRL,2016-12-06T23:33:00Z,PT3M4S
HRLW,Heerlen Woonboulevard,32087,Stoptrein,Veolia,HRL,2016-12-06T23:36:00Z,PT2M50S
HRLW,Heerlen Woonboulevard,32087,Stoptrein,Veolia,HRL,2016-12-06T23:36:00Z,PT2M50S
HRLW,Heerlen Woonboulevard,32087,Stoptrein,Veolia,HRL,2016-12-06T23:36:00Z,PT2M50S
HRLW,Heerlen Woonboulevard,32087,Stoptrein,Veolia,HRL,2016-12-06T23:36:00Z,PT2M50S
VDL,Voerendaal,32087,Stoptrein,Veolia,HRL,2016-12-06T23:33:00Z,PT3M4S
VDL,Voerendaal,32087,Stoptrein,Veolia,HRL,2016-12-06T23:33:00Z,PT3M4S
CPS,Capelle Schollevaar,4088,Sprinter,NS,GDG,2016-12-06T23:38:00Z,PT0S
CPS,Capelle Schollevaar,4088,Sprinter,NS,GDG,2016-12-06T23:38:00Z,PT0S
YPB,Den Haag Ypenburg,9895,Sprinter,NS,GDG,2016-12-06T23:34:00Z,PT1M31S
YPB,Den Haag Ypenburg,9895,Sprinter,NS,GDG,2016-12-06T23:34:00Z,PT1M31S
ZTM,Zoetermeer,9895,Sprinter,NS,GDG,2016-12-06T23:39:00Z,PT1M7S
ZTM,Zoetermeer,9895,Sprinter,NS,GDG,2016-12-06T23:39:00Z,PT1M7S
WD,Woerden,8886,Intercity,NS,LEDN,2016-12-06T23:36:00Z,PT0S
WD,Woerden,8886,Intercity,NS,LEDN,2016-12-06T23:36:00Z,PT0S
YPB,Den Haag Ypenburg,9895,Sprinter,NS,GDG,2016-12-06T23:34:00Z,PT1M31S
YPB,Den Haag Ypenburg,9895,Sprinter,NS,GDG,2016-12-06T23:34:00Z,PT1M31S
HMBH,Helmond Brouwhuis,9687,Sprinter,NS,DN,2016-12-06T23:31:00Z,PT4M12S
HMBH,Helmond Brouwhuis,9687,Sprinter,NS,DN,2016-12-06T23:31:00Z,PT4M12S
HMBH,Helmond Brouwhuis,9687,Sprinter,NS,DN,2016-12-06T23:31:00Z,PT4M12S
HMBH,Helmond Brouwhuis,9687,Sprinter,NS,DN,2016-12-06T23:31:00Z,PT4M12S
OVN,Overveen,5482,Sprinter,NS,HLM,2016-12-06T23:36:00Z,PT0S
OVN,Overveen,5482,Sprinter,NS,HLM,2016-12-06T23:36:00Z,PT0S
UST,Usquert,37696,Stoptrein,Arriva,GN,2016-12-06T23:38:00Z,PT0S
UST,Usquert,37696,Stoptrein,Arriva,GN,2016-12-06T23:38:00Z,PT0S
MTN,Maastricht Noord,32088,Stoptrein,Veolia,MT,2016-12-06T23:39:00Z,PT0S
MTN,Maastricht Noord,32088,Stoptrein,Veolia,MT,2016-12-06T23:39:00Z,PT0S
HGL,Hengelo,1685,Intercity,NS,ES,2016-12-06T23:38:00Z,PT0S
HGL,Hengelo,1685,Intercity,NS,ES,2016-12-06T23:38:00Z,PT0S
MES,Meerssen,32088,Stoptrein,Veolia,MT,2016-12-06T23:36:00Z,PT0S
MES,Meerssen,32088,Stoptrein,Veolia,MT,2016-12-06T23:36:00Z,PT0S
HGZ,Hoogezand-Sappemeer,37583,Stoptrein,Arriva,NSCH,2016-12-06T23:38:00Z,PT0S
HGZ,Hoogezand-Sappemeer,37583,Stoptrein,Arriva,NSCH,2016-12-06T23:38:00Z,PT0S
MTH,Martenshoek,37583,Stoptrein,Arriva,NSCH,2016-12-06T23:36:00Z,PT0S
MTH,Martenshoek,37583,Stoptrein,Arriva,NSCH,2016-12-06T23:36:00Z,PT0S
HAD,Heemstede-Aerdenhout,6378,Sprinter,NS,HLM,2016-12-06T23:33:00Z,PT4M9S
HAD,Heemstede-Aerdenhout,6378,Sprinter,NS,HLM,2016-12-06T23:33:00Z,PT4M9S
LUT,Geleen-Lutterade,6883,Sprinter,NS,MTR,2016-12-06T23:38:00Z,PT0S
LUT,Geleen-Lutterade,6883,Sprinter,NS,MTR,2016-12-06T23:38:00Z,PT0S
MAS,Maarssen,7484,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT0S
MAS,Maarssen,7484,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT0S
DB,Driebergen-Zeist,7486,Sprinter,NS,UT,2016-12-06T23:35:00Z,PT1M6S
DB,Driebergen-Zeist,7486,Sprinter,NS,UT,2016-12-06T23:35:00Z,PT1M6S
NMGO,Nijmegen Goffert,4488,Sprinter,NS,NM,2016-12-06T23:35:00Z,PT2M45S
NMGO,Nijmegen Goffert,4488,Sprinter,NS,NM,2016-12-06T23:35:00Z,PT2M45S
NMD,Nijmegen Dukenburg,4488,Sprinter,NS,NM,2016-12-06T23:32:00Z,PT2M59S
NMD,Nijmegen Dukenburg,4488,Sprinter,NS,NM,2016-12-06T23:32:00Z,PT2M59S
HOR,Hollandsche Rading,5788,Sprinter,NS,NDB,2016-12-06T23:36:00Z,PT5M23S
HOR,Hollandsche Rading,5788,Sprinter,NS,NDB,2016-12-06T23:36:00Z,PT5M23S
HVSP,Hilversum Sportpark,5788,Sprinter,NS,NDB,2016-12-06T23:41:00Z,PT4M59S
HVSP,Hilversum Sportpark,5788,Sprinter,NS,NDB,2016-12-06T23:41:00Z,PT4M59S
BNK,Bunnik,7486,Sprinter,NS,UT,2016-12-06T23:39:00Z,PT1M2S
BNK,Bunnik,7486,Sprinter,NS,UT,2016-12-06T23:39:00Z,PT1M2S
HVS,Hilversum,5788,Sprinter,NS,NDB,2016-12-06T23:46:00Z,PT4M45S
HVS,Hilversum,5788,Sprinter,NS,NDB,2016-12-06T23:46:00Z,PT4M45S
HVSM,Hilversum Media Park,5788,Sprinter,NS,NDB,2016-12-06T23:48:00Z,PT4M36S
HVSM,Hilversum Media Park,5788,Sprinter,NS,NDB,2016-12-06T23:48:00Z,PT4M36S
BSMZ,Bussum Zuid,5788,Sprinter,NS,NDB,2016-12-06T23:51:00Z,PT4M24S
BSMZ,Bussum Zuid,5788,Sprinter,NS,NDB,2016-12-06T23:51:00Z,PT4M24S
RTD,Rotterdam Centraal,12680,Intercity,NS,RSD,2016-12-06T23:41:00Z,PT38S
RTD,Rotterdam Centraal,12680,Intercity,NS,RSD,2016-12-06T23:41:00Z,PT38S
RTB,Rotterdam Blaak,12680,Intercity,NS,RSD,2016-12-06T23:45:00Z,PT20S
RTB,Rotterdam Blaak,12680,Intercity,NS,RSD,2016-12-06T23:45:00Z,PT20S
NMD,Nijmegen Dukenburg,4488,Sprinter,NS,NM,2016-12-06T23:32:00Z,PT2M59S
NMD,Nijmegen Dukenburg,4488,Sprinter,NS,NM,2016-12-06T23:32:00Z,PT2M59S
SDM,Schiedam Centrum,2695,Intercity,NS,ASD,2016-12-06T23:27:00Z,PT11M5S
SDM,Schiedam Centrum,2695,Intercity,NS,ASD,2016-12-06T23:27:00Z,PT11M5S
TB,Tilburg,3687,Intercity,NS,RSD,2016-12-06T23:36:00Z,PT0S
TB,Tilburg,3687,Intercity,NS,RSD,2016-12-06T23:36:00Z,PT0S
VLB,Vierlingsbeek,32289,Stoptrein,Veolia,VL,2016-12-06T23:38:00Z,PT5S
VLB,Vierlingsbeek,32289,Stoptrein,Veolia,VL,2016-12-06T23:38:00Z,PT5S
VRY,Venray,32289,Stoptrein,Veolia,VL,2016-12-06T23:45:00Z,PT0S
VRY,Venray,32289,Stoptrein,Veolia,VL,2016-12-06T23:45:00Z,PT0S
VLB,Vierlingsbeek,32289,Stoptrein,Veolia,VL,2016-12-06T23:38:00Z,PT5S
VLB,Vierlingsbeek,32289,Stoptrein,Veolia,VL,2016-12-06T23:38:00Z,PT5S
GNN,Groningen Noord,37781,Stoptrein,Arriva,DZ,2016-12-06T23:37:00Z,PT1M43S
GNN,Groningen Noord,37781,Stoptrein,Arriva,DZ,2016-12-06T23:37:00Z,PT1M43S
SWD,Sauwerd,37781,Stoptrein,Arriva,DZ,2016-12-06T23:43:00Z,PT1M19S
SWD,Sauwerd,37781,Stoptrein,Arriva,DZ,2016-12-06T23:43:00Z,PT1M19S
BDM,Bedum,37781,Stoptrein,Arriva,DZ,2016-12-06T23:47:00Z,PT1M
BDM,Bedum,37781,Stoptrein,Arriva,DZ,2016-12-06T23:47:00Z,PT1M
WT,Weert,885,Intercity,NS,MT,2016-12-06T23:19:00Z,PT17M29S
WT,Weert,885,Intercity,NS,MT,2016-12-06T23:19:00Z,PT17M29S
RM,Roermond,885,Intercity,NS,MT,2016-12-06T23:37:00Z,PT16M9S
RM,Roermond,885,Intercity,NS,MT,2016-12-06T23:37:00Z,PT16M9S
STD,Sittard,885,Intercity,NS,MT,2016-12-06T23:53:00Z,PT14M58S
STD,Sittard,885,Intercity,NS,MT,2016-12-06T23:53:00Z,PT14M58S
WT,Weert,885,Intercity,NS,MT,2016-12-06T23:19:00Z,PT17M29S
WT,Weert,885,Intercity,NS,MT,2016-12-06T23:19:00Z,PT17M29S
DMN,Diemen,4686,Sprinter,NS,ASD,2016-12-06T23:38:00Z,PT0S
DMN,Diemen,4686,Sprinter,NS,ASD,2016-12-06T23:38:00Z,PT0S
HRN,Haren,587,Intercity,NS,GN,2016-12-07T00:47:00Z,PT0S
HRN,Haren,587,Intercity,NS,GN,2016-12-07T00:47:00Z,PT0S
APN,Alphen a/d Rijn,8893,Intercity,NS,UT,2016-12-06T23:37:00Z,PT15M
APN,Alphen a/d Rijn,8893,Intercity,NS,UT,2016-12-06T23:37:00Z,PT15M
WD,Woerden,8893,Intercity,NS,UT,2016-12-06T23:54:00Z,PT13M46S
WD,Woerden,8893,Intercity,NS,UT,2016-12-06T23:54:00Z,PT13M46S
GDM,Geldermalsen,6088,Sprinter,NS,UT,2016-12-06T23:37:00Z,PT0S
GDM,Geldermalsen,6088,Sprinter,NS,UT,2016-12-06T23:37:00Z,PT0S
OMN,Ommen,8083,Stoptrein,Arriva,EMN,2016-12-06T23:36:00Z,PT1M7S
OMN,Ommen,8083,Stoptrein,Arriva,EMN,2016-12-06T23:36:00Z,PT1M7S
OMN,Ommen,8083,Stoptrein,Arriva,EMN,2016-12-06T23:36:00Z,PT1M7S
OMN,Ommen,8083,Stoptrein,Arriva,EMN,2016-12-06T23:36:00Z,PT1M7S
KZD,Koog-Zaandijk,4082,Sprinter,NS,HWD,2016-12-06T23:35:00Z,PT1M50S
KZD,Koog-Zaandijk,4082,Sprinter,NS,HWD,2016-12-06T23:35:00Z,PT1M50S
WM,Wormerveer,4082,Sprinter,NS,HWD,2016-12-06T23:39:00Z,PT1M31S
WM,Wormerveer,4082,Sprinter,NS,HWD,2016-12-06T23:39:00Z,PT1M31S
KMA,Krommenie-Assendelft,4082,Sprinter,NS,HWD,2016-12-06T23:42:00Z,PT1M18S
KMA,Krommenie-Assendelft,4082,Sprinter,NS,HWD,2016-12-06T23:42:00Z,PT1M18S
KZD,Koog-Zaandijk,4082,Sprinter,NS,HWD,2016-12-06T23:35:00Z,PT1M50S
KZD,Koog-Zaandijk,4082,Sprinter,NS,HWD,2016-12-06T23:35:00Z,PT1M50S
WH,Wijhe,3682,Intercity,NS,ZL,2016-12-06T23:30:00Z,PT4M12S
WH,Wijhe,3682,Intercity,NS,ZL,2016-12-06T23:30:00Z,PT4M12S
WWW,Winterswijk West,30881,Stoptrein,Arriva,WW,2016-12-06T23:37:00Z,PT0S
WWW,Winterswijk West,30881,Stoptrein,Arriva,WW,2016-12-06T23:37:00Z,PT0S
DTC,Doetinchem,30985,Stoptrein,Arriva,WW,2016-12-06T23:37:00Z,PT0S
DTC,Doetinchem,30985,Stoptrein,Arriva,WW,2016-12-06T23:37:00Z,PT0S
VH,Voorhout,6397,Sprinter,NS,GVC,2016-12-06T23:37:00Z,PT1M25S
VH,Voorhout,6397,Sprinter,NS,GVC,2016-12-06T23:37:00Z,PT1M25S
KZD,Koog-Zaandijk,4082,Sprinter,NS,HWD,2016-12-06T23:35:00Z,PT1M50S
KZD,Koog-Zaandijk,4082,Sprinter,NS,HWD,2016-12-06T23:35:00Z,PT1M50S
ASDZ,Amsterdam Zuid,11686,Intercity,NS,SHL,2016-12-06T23:46:00Z,PT5M14S
ASDZ,Amsterdam Zuid,11686,Intercity,NS,SHL,2016-12-06T23:46:00Z,PT5M14S
DVD,Duivendrecht,11686,Intercity,NS,SHL,2016-12-06T23:40:00Z,PT5M36S
DVD,Duivendrecht,11686,Intercity,NS,SHL,2016-12-06T23:40:00Z,PT5M36S
ASS,Amsterdam Sloterdijk,14895,Sprinter,NS,HLM,2016-12-06T23:39:00Z,PT1M
ASS,Amsterdam Sloterdijk,14895,Sprinter,NS,HLM,2016-12-06T23:39:00Z,PT1M
NMGO,Nijmegen Goffert,4488,Sprinter,NS,NM,2016-12-06T23:35:00Z,PT2M45S
NMGO,Nijmegen Goffert,4488,Sprinter,NS,NM,2016-12-06T23:35:00Z,PT2M45S
EC,Echt,6894,Sprinter,NS,RM,2016-12-06T23:37:00Z,PT1M35S
EC,Echt,6894,Sprinter,NS,RM,2016-12-06T23:37:00Z,PT1M35S
MAS,Maarssen,7491,Sprinter,NS,UT,2016-12-06T23:37:00Z,PT0S
MAS,Maarssen,7491,Sprinter,NS,UT,2016-12-06T23:37:00Z,PT0S
AMF,Amersfoort,11788,Intercity,NS,UT,2016-12-06T23:40:00Z,PT0S
AMF,Amersfoort,11788,Intercity,NS,UT,2016-12-06T23:40:00Z,PT0S
VP,Velp,3693,Intercity,NS,AH,2016-12-06T23:43:00Z,PT2M11S
VP,Velp,3693,Intercity,NS,AH,2016-12-06T23:43:00Z,PT2M11S
DB,Driebergen-Zeist,3086,Intercity,NS,UT,2016-12-06T23:44:00Z,PT0S
DB,Driebergen-Zeist,3086,Intercity,NS,UT,2016-12-06T23:44:00Z,PT0S
HLM,Haarlem,5499,Sprinter,NS,ZVT,2016-12-06T23:39:00Z,PT3M5S
HLM,Haarlem,5499,Sprinter,NS,ZVT,2016-12-06T23:39:00Z,PT3M5S
OVN,Overveen,5499,Sprinter,NS,ZVT,2016-12-06T23:42:00Z,PT2M51S
OVN,Overveen,5499,Sprinter,NS,ZVT,2016-12-06T23:42:00Z,PT2M51S
ASDM,Amsterdam Muiderpoort,4084,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT0S
ASDM,Amsterdam Muiderpoort,4084,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT0S
LEDN,Leiden Centraal,2693,Intercity,NS,ASD,2016-12-06T23:27:00Z,PT13M6S
LEDN,Leiden Centraal,2693,Intercity,NS,ASD,2016-12-06T23:27:00Z,PT13M6S
AHPR,Arnhem Presikhaaf,3693,Intercity,NS,AH,2016-12-06T23:45:00Z,PT2M2S
AHPR,Arnhem Presikhaaf,3693,Intercity,NS,AH,2016-12-06T23:45:00Z,PT2M2S
GNN,Groningen Noord,37781,Stoptrein,Arriva,DZ,2016-12-06T23:37:00Z,PT1M43S
GNN,Groningen Noord,37781,Stoptrein,Arriva,DZ,2016-12-06T23:37:00Z,PT1M43S
WWW,Winterswijk West,30881,Stoptrein,Arriva,WW,2016-12-06T23:37:00Z,PT0S
WWW,Winterswijk West,30881,Stoptrein,Arriva,WW,2016-12-06T23:37:00Z,PT0S
AHP,Arnhem Velperpoort,3693,Intercity,NS,AH,2016-12-06T23:47:00Z,PT1M54S
AHP,Arnhem Velperpoort,3693,Intercity,NS,AH,2016-12-06T23:47:00Z,PT1M54S
SDM,Schiedam Centrum,4184,Sprinter,NS,HLD,2016-12-06T23:37:00Z,PT0S
SDM,Schiedam Centrum,4184,Sprinter,NS,HLD,2016-12-06T23:37:00Z,PT0S
RAI,Amsterdam RAI,5791,Sprinter,NS,DMNZ,2016-12-06T23:37:00Z,PT0S
RAI,Amsterdam RAI,5791,Sprinter,NS,DMNZ,2016-12-06T23:37:00Z,PT0S
ASDL,Amsterdam Lelylaan,5893,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT1M32S
ASDL,Amsterdam Lelylaan,5893,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT1M32S
ASS,Amsterdam Sloterdijk,5893,Sprinter,NS,ASD,2016-12-06T23:40:00Z,PT1M14S
ASS,Amsterdam Sloterdijk,5893,Sprinter,NS,ASD,2016-12-06T23:40:00Z,PT1M14S
VNDW,Veenendaal West,7489,Sprinter,NS,RHN,2016-12-06T23:39:00Z,PT1M7S
VNDW,Veenendaal West,7489,Sprinter,NS,RHN,2016-12-06T23:39:00Z,PT1M7S
ASDL,Amsterdam Lelylaan,5893,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT1M32S
ASDL,Amsterdam Lelylaan,5893,Sprinter,NS,ASD,2016-12-06T23:36:00Z,PT1M32S
ALMM,Almere Muziekwijk,4689,Sprinter,NS,LLS,2016-12-06T23:39:00Z,PT0S
ALMM,Almere Muziekwijk,4689,Sprinter,NS,LLS,2016-12-06T23:39:00Z,PT0S
GD,Gouda,584,Intercity,NS,RTD,2016-12-06T23:37:00Z,PT0S
GD,Gouda,584,Intercity,NS,RTD,2016-12-06T23:37:00Z,PT0S
HDG,Hurdegaryp,37481,Stoptrein,Arriva,GN,2016-12-06T23:34:00Z,PT3M22S
HDG,Hurdegaryp,37481,Stoptrein,Arriva,GN,2016-12-06T23:34:00Z,PT3M22S
FWD,Feanwalden,37481,Stoptrein,Arriva,GN,2016-12-06T23:38:00Z,PT3M3S
FWD,Feanwalden,37481,Stoptrein,Arriva,GN,2016-12-06T23:38:00Z,PT3M3S
DWE,De Westereen,37481,Stoptrein,Arriva,GN,2016-12-06T23:41:00Z,PT2M49S
DWE,De Westereen,37481,Stoptrein,Arriva,GN,2016-12-06T23:41:00Z,PT2M49S
BP,Buitenpost,37481,Stoptrein,Arriva,GN,2016-12-06T23:47:00Z,PT2M21S
BP,Buitenpost,37481,Stoptrein,Arriva,GN,2016-12-06T23:47:00Z,PT2M21S
GK,Grijpskerk,37481,Stoptrein,Arriva,GN,2016-12-06T23:54:00Z,PT1M48S
GK,Grijpskerk,37481,Stoptrein,Arriva,GN,2016-12-06T23:54:00Z,PT1M48S
